Comment,giaodien,manhinh,amthanh,tinhnang,dichvu,giaca,tongthe
Tốt nhất,,,,,,,
Nghĩ sao lỗi kết nối wifi hoài mặc dù ko ai sử dụng wifi cả. Wifi rất mạnh nữa,,,,,,,
chá,,,,,,,
Mua được tháng 8 ngày hư wifi không có tín hiệu gọi bảo hành cả tháng nay nó không vô xửa tệ vô cùng lên né cái hãng sharp này ra nhân viên kỹ thuật bên sharp rất tivi hư nó không xửa nó đổi thừa mạng yếu mà nhà tôi Sài camera với thứ khác có bị gì đâu bên nhà mạng xuống kiểm tra bình thường,,,,,,,
Tốt,,,,,,,
Ok,,,,,,,
Ok dùng ổn áp,,,,,,,
Tốt,,,,,,,
Tốt,,,,,,,
Màn hình chưa rõ nét Âm thanh chưa chuẩn Rất mong nhân viên kỹ thuật đến hỗ trợ,,,,,,,
Tốt trong tầm giá,,,,,,,
Nhân viên nhiệt tình,,,,,,,
lịch sự,,,,,,,
giá tốt,,,,,,,
Sài bình thường,,,,,,,
Ok âm thanh vừa đủ nghe,,,,,,,
Rất ok,,,,,,,
Rất tốt,,,,,,,
Tôi đã mua và sử dụng TV này khoảng 3 tháng,,,,,,,
tôi khá hài lòng về sp,,,,,,,
hình ảnh rất đẹp,,,,,,,
hất là khi xem Netfix với chuẩn hình ảnh Dolby Visio,,,,,,,
khi để màn hình chờ màu đen thì khg thể bằng dòng TV Oled,,,,,,,
hưng mà hình khg bị sáng ở 4 góc,,,,,,,
đó là điểm cộng của TV này,,,,,,,
chúng ta khg thể đòi hỏi chất lượng hình ảnh như TV Oled,,,,,,,
với giá này thì TV đáng để mua,,,,,,,
ó đáp ứng mọi y/cầu của tôi. Tôi cũng rất thích kết nối bluestooth của TV,,,,,,,
cho phép tôi kết nối với loa bluestooth,,,,,,,
bàn phím rất nhanh và dễ dàng hát karaoke,,,,,,,
phần điều khiển thông minh Google Assistant cũng khá tốt,,,,,,,
hận lệnh bằng giọng nói tiếng Việt khá ổn. Điểm trừ là khi bật TV,,,,,,,
kết nối với Netflix,,,,,,,
youtube hoặc các ứng dụng dùng kết nối internet hơi chậm,,,,,,,
trên điều khiển khg có nút bấm nhanh để chuyển sang xem các kênh TV cable (TV Sony có nút này). Tôi đã sd 2 cái TV Oled LG,,,,,,,
ay tôi phải đổi sang TV này vì cả 2 cái Oled quá nhạy cảm,,,,,,,
cả 2 cái bị hỏng vì sét đánh (trong khi các TV khác trong nhà khg bị hỏng). Tổng qua,,,,,,,
tôi chấm TV đạt 4.7/5.0,,,,,,,
rất đáng để mua,,,,,,,
tôi đã giới thiệu cho người. Hà mua 1 cái cùng dòng này nhưng 55 inch thay vì 65 inch như của tôi,,,,,,,
Mọi thứ điều ổ,,,,,,,
riêng lúc bật khởi động hơi bị lâu,,,,,,,
Ok,,,,,,,
Ổn áp trong tầm giá,,,,,,,
Quá hài lòng,,,,,,,
mình mua ngay đợt giảm còn 13tr490 còn đ tặng phiếu mua hàng 500k. Nhân viên lắp đặt và thu dọn tận tình. Nên mua nha mọi nha mọi người,,,,,,,
Màn hình đẹp sống động âm thanh tốt,,,,,,,
Sản phẩm mới . Có nhiều tính năng iu Việt . Hình ảnh rỉ nét và chân thật,,,,,,,
giá cả hợp lý . Nên mua hãng này nha mọi người. Mình dùng thấy mọi thứ rất Ok,,,,,,,
Sản phẩm tương ứng với giâ tiền . Nhược điểm mỗi khi bật tv khởi động rất lâu độ chễ của bộ sử lý thấp . Còn tất cả oke,,,,,,,
sản phẩm tốt rất ưng ý,,,,,,,
Đang dùng cảm thấy rất tốt,,,,,,,
Sp tuyệt vời sắc nét,,,,,,,
Mua nhanh,,,,,,,
hàng tốt,,,,,,,
đã giới thiệu cho nhiều người biết.,,,,,,,
Tv mới mua dùng rất tốt,,,,,,,
hình ảnh sắc nét,,,,,,,
mượt đúng như quảng cáo,,,,,,,
độ bền thì phải dùng một thời gian mới biết được. Nói chung là ok,,,,,,,
Hài lòng,,,,,,,
Rất tốt,,,,,,,
Tôi thấy an tâm,,,,,,,
sản phẩm ok,,,,,,,
Rất tốtttttttt,,,,,,,
rất tốt,,,,,,,
hình ảnh siêu nét chất lượng cao,,,,,,,
mịn màng,,,,,,,
Âm thanh cực kì to rõ thiết kế đẹp màu sắc hài hòa,,,,,,,
Hình ảnh đẹp xem thể thao chất lượng hẳn ra,,,,,,,
Màn hình to rõ loa siêu bự bật 1 tý phát nguyên cả căn phòng nghe,,,,,,,
Giá cả phải chăng hàng Nhật Bản có khác dùng mượt mà chưa thấy trục trặc gì,,,,,,,
Màn hình to đẹp rất đáng tiề,,,,,,,
Đẹp,,,,,,,
TV đẹp to cái chống chói mắt thấy quảng cáo khá tiện xem phim lâu đỡ mỏi mắt hơn hẳn thanks,,,,,,,
Tư vấn viên nhiệt tình bác bảo vệ dắt xe vui vẻ,,,,,,,
TV trình chiếu rất ok,,,,,,,
Sắm vài cái để phòng khách thì còn gì bằng,,,,,,,
Màn ảnh to nét,,,,,,,
Dùng tốt như mong đợi ok,,,,,,,
Dùng để làm màn hình chiếu thông báo khá tốt,,,,,,,
Loa to màn hình rộng khá ổ,,,,,,,
11tr cho một siêu phẩm,,,,,,,
đẹp,,,,,,,
chất,,,,,,,
Mua về cho nóc nhà xem phim,,,,,,,
hihi,,,,,,,
Dùng rất ok,,,,,,,
Ui,,,,,,,
kiếm mãi mới có cửa hàng bán dòng 65 của Toshiba,,,,,,,
gì mà hiếm hàng vậy @@,,,,,,,
Nói chung chất lượng tương xứng với giá tiền .,,,,,,,
Dùng ok,,,,,,,
giá rẻ,,,,,,,
Đã dùng một thời gia,,,,,,,
ti vi tốt,,,,,,,
đáng mua.,,,,,,,
Nói chung là rất ok.con xài có bền không thì để thời Gian trả lời kkk,,,,,,,
Đang rất ổn áp,,,,,,,
Tốt,,,,,,,
Tạm thời xài chưa có vấn đề gì. Vẫn ok,,,,,,,
Ok,,,,,,,
Hài lòng về sản phẩm,,,,,,,
.,,,,,,,
Nhân viên rất tận tình,,,,,,,
Nhận được hàng cũng nhanh,,,,,,,
hàng đúng như mô tả. Vấn đề quan trọng nhất là nếu sản phẩm có lỗi thì shop sẽ bảo hành có tốt không thôi.,,,,,,,
Màu xấu nhưng loa to.vào mạng chậm,,,,,,,
tốt,,,,,,,
Tivi dùng ổn .nhưng mong là lâu hỏng .chứ đợt trước mình mua con L55a8 của TCL hết bảo hành là hỏng .,,,,,,,
Quá ok,,,,,,,
Mới Sài 2 tháng thấy cũng OK nhé,,,,,,,
Ti vi rất tệ,,,,,,,
mua được 10 ngày thì hỏng nguồ,,,,,,,
Dùng được hơn 1 tháng chất lượng tốt trong tầm giá. Nhưng không biết cửa hàng đã kích hoạt bảo hành cho TV chưa.,,,,,,,
Ok,,,,,,,
Ổ,,,,,,,
ok,,,,,,,
Tivi tốt,,,,,,,
màu sắc đẹp,,,,,,,
Tivi mua 17/11/2023 sài tới 11/3/2024 Màn hình đen thui . Tiếng vẫn còn báo bảo hành vì tivi bảo hành 2 năm . Kỹ thuật xuống báo tivi mình có dấu hiệu bị chất lỏng nhưng bên mình nhìn thì ko thấy gì . thợ nói người trong nghề nhìn mới biết báo thay màn hình 9tr . trong khi mình mua tivi có 7tr9 . thế là đi về côi như xù . ko bảo hành cho mình luôn . mình mua trên dưới 30 Món của TGĐ + ĐMX r Mà lần đầu mới cần nhờ đến bảo hành mới biết được luôn . ai cũng đùng đẩy trách nhiệm . ĐMX đổ cho hãng . Hãng thì ko liên hệ . im ru . bỏ 8tr ra trải nghiệm cái cách bảo hành và bảo vệ khách hàng kiểu này Không bao giờ 1 lần nào mua đồ của Cái Hệ Thống này luôn . quá sợ .,,,,,,,
"Ti vi xài rất tốt hình ảnh trung thực đat 4,5 sao",,,,,,,
Sử dụng 8 tháng đã qua rất OK sản phẩm tốt. thời gian dài về sau lâu nữa mong sản phẩm tốt hơn mong đợi,,,,,,,
sẽ khách hàng sẽ tin tưởng nhiều hơ,,,,,,,
Giá rẻ dùng yên tâm hơn samsung,,,,,,,
Tìm kiếm bằng giọng nói không sử dụng được nữa không biết làm sao,,,,,,,
Tốt,,,,,,,
Tâm ổn.buoc đầu,,,,,,,
Cho hỏi cách tắt giọng nói chị google,,,,,,,
chất lượng hình ảnh tốt,,,,,,,
"Mua hàng cũ thấy bảo hành hãng còn 22,5 tháng tin tưởng nên không kiểm tra nhiều nay để ý kỹ thì thấy bụi trong màn hình. Gọi hãng thì kêu mang về kiểm tra bụi vào màn hình từ người dùng hoặc bên dmx sẽ không bảo hành .trải nghiệm mua cũ khá tệ .mọi người mua cũ nên kiểm tra kỹ .bảo hành hãng cũng không tốt",,,,,,,
Xài gần 2 tháng vẫn ổn.,,,,,,,
Sản phẩm rất tốt,,,,,,,
âm thanh hình ảnh ok,,,,,,,
Tivi mầu sắc nét,,,,,,,
trình duyệt nhanh,,,,,,,
hợp lý với nhu cầu,,,,,,,
Tv dùng ok. Chất lượng Vừa so với giá,,,,,,,
Sản phẩm sử dụng rất hài lòng nhân viên tư vấn nhân viên lắp đặt hệ thống tivi tại nhà rất chu đáo,,,,,,,
Tivi Sài ok,,,,,,,
Tốt,,,,,,,
Quá rẻ luôn các bạn. Nhờ mua đang giảm giá,,,,,,,
OK,,,,,,,
Ti vi dùng ổn tốt phải đợi thời gian sử dụng thêm ạ,,,,,,,
Bộ phận chăm sóc KH rất tệ,,,,,,,
tí vì nhà mình đang dùng rất tốt,,,,,,,
Rất tốt,,,,,,,
Rất hài lòng,,,,,,,
Một tuyệt phẩm nên dùng. Nhưng đó chỉ mới những ngày đầu thôi nhé. Cảm ơn .,,,,,,,
Cho giá tiền hợp lý,,,,,,,
Rất hài lòng,,,,,,,
ti vi nét căng chuẩn HD+4K,,,,,,,
âm thanh nghe hay,,,,,,,
rất mạnh và dai,,,,,,,
Mua về tận dụng xem đá bóng rất thích màn ảnh to màu sắc đẹp,,,,,,,
To đẹp giá cả phải chăng ok,,,,,,,
Giá rẻ,,,,,,,
để showroom chạy quảng cáo rất đẹp,,,,,,,
Tivi dùng tốt,,,,,,,
màn hình rộng,,,,,,,
rất thích,,,,,,,
"vào mạng nhanh,",,,,,,,
màn hình to xem rõ nét âm thanh nghe nhạc siêu đỉnh luôn mng nên trải nghiệm nha,,,,,,,
Màu nhợt nhạt,,,,,,,
ám xanh,,,,,,,
TV màn lớ,,,,,,,
âm thanh to,,,,,,,
xem bao đã nha bà con.,,,,,,,
Xài rất mạnh tôi rất thích,,,,,,,
"Về tầm giá thì con này quá ok rồi .,.",,,,,,,
Tivi rất xịn sò nha có micro ở thân tivi nói rãnh tay không cần remote nha,,,,,,,
Tivi có tích hợp nhiều rính năng tiện lợi hình ảnh sắc nét,,,,,,,
Tivi chất lượng rất tốt,,,,,,,
toshiba là dòng tivi bán chạy nhất ở Nhật năm 2022. Màu sắc tương đương dòng Led cao cấp của Sony,,,,,,,
âm thanh tốt,,,,,,,
có Google tivi.,,,,,,,
TV đẹp màn hình rõ nét âm thanh nghe rất giống dàn âm ly siêu xịn của ck,,,,,,,
Tv Qled màn hình led full array sắc nét Âm thanh Dolby Atmos như phim chiếu rạp giá quá tốt cho thương hiệu nhật,,,,,,,
Tivi tốt trong tầm giá,,,,,,,
công nghệ Led Full array cho chất lượng hình ảnh,,,,,,,
độ tương phản cao. Loa 49w cho ra âm thanh trầm ấm,,,,,,,
to rõ ràng.,,,,,,,
Dùng rất tốt,,,,,,,
màu sắc đẹp,,,,,,,
loa cực khủng,,,,,,,
để dùng 1 thời gian sẽ đánh giá sau,,,,,,,
cho 5 sao,,,,,,,
Mới trải nghiệm thấy tốt còn chất lượng phải sử dụng thời gian mới biết,,,,,,,
Tôi rất hài lòng với sản phẩm tv Toshiba 4k 55 inch 55M550LP đã mua tại Điện máy xanh,,,,,,,
Sản phẩm dùng rất tốt ưng ý,,,,,,,
Rất vừa ý khi mua được,,,,,,,
Rất tốt độ nét rất trân thực,,,,,,,
TV dùng tốt nhé,,,,,,,
Ok,,,,,,,
Tivi tốt,,,,,,,
Sao tivi mình mở không lên nguồn thì sử lý làm sao ạ,,,,,,,
Ổn áp lắm nhen mn ơi,,,,,,,
không biết đây là seal màng hình hay là gì. nếu seal thì sao lại dính như vậy,,,,,,,
Giao hàng tivi bị trầy 1 đường nhưng khi nhân viên giao hàng về rồi mình mới xem lại thấy trầy. Và ảnh mình chụp lúc anh nhân viên tới đã có vết trầy nên không phải do mình. Nhắn lên đmx thì bắt anh giao hàng chịu trách nhiệm bồi thường cho mình chứ đmx không chịu trách nhiệm. Vì anh giao hàng nói là cũng không biết do bản thân làm trầy hay có sẵn. Mình thấy tội nên thôi không bắt đền và phải chịu cảnh bỏ ra gần 10 triệu để xài cái tivi bị trầy dù mới mua Biết là một vết trầy nhỏ không ảnh hưởng chất lượng tivi nhưng nó mất thẩm mỹ và chẳng ai muốn mua đồ mới mà bị như vậy cả.,,,,,,,
Hay bị đơ,,,,,,,
Ẩm thanh tốt nhưng điều khiển bị đơ,,,,,,,
Tot,,,,,,,
tuyệt vời,,,,,,,
Được,,,,,,,
Tivi khá ổn. Phù hợp trong tầm giá,,,,,,,
Sản phẩm tốt Nhân viên nhiệt tình,,,,,,,
Tốt,,,,,,,
GOOGLE TIVI TCL 55P737 NGOẠI HÌNH ĐẸP,,,,,,,
CẤU HÌNH MẠNH NHỜ CHIP ANDROI 11 NÊN RẤT MƯỢT MÀ KHI TRUY CẬP VÀO CÁC ỨNG DỤNG CỦA TIVI.CHẾ ĐỘ BẢO HÀNH LÂU DÀI. VỀ BÊN NHÀ BÁN HÀNG Điện Máy XANH THÌ TUYỆT VỜI : TỪ KHÂU BÁN HÀNG,,,,,,,
GIAO HÀNG,,,,,,,
LẮP ĐẶT,,,,,,,
VÀ HƯỚNG DẪN SỬ DỤNG,,,,,,,
"TẤT CẢ ĐỀU TUYỆT VỜI NHANH,TẬN TÂM",,,,,,,
CHU ĐÁO,,,,,,,
NHIỆT TÌNH. MÌNH RẤT THÍCH MUA HÀNG TẠI ĐMX .HẸN GẶP LẠI LẦN SAU,,,,,,,
Hàng sử dụng rất ok,,,,,,,
Hình ảnh rõ nét,,,,,,,
âm thanh tốt,,,,,,,
ĐMX bắc Giang nhân viên nhiệt tình. Nhân viên lắp đặt rất nhiệt tình,,,,,,,
Hình ảnh chuẩ,,,,,,,
màu sắc rực rỡ,,,,,,,
âm thanh rõ.,,,,,,,
Tivi đang dùng tốt,,,,,,,
Sản phẩm tốt. Giá vừa phải.,,,,,,,
Giá cao quá,,,,,,,
Tv rất nét,,,,,,,
rất tốt. Cám ơn Điện Máy Xanh.,,,,,,,
sản phẩm tốt,,,,,,,
5 sao,,,,,,,
sản phẩm tốt,,,,,,,
chưa có vấn đề gì,,,,,,,
Tốt 10 điểm,,,,,,,
Nhân viên phục vụ dễ thương,,,,,,,
Ok,,,,,,,
Tivi tốt đẹp quá ok,,,,,,,
ok,,,,,,,
TV mỏng,,,,,,,
khung viền kim loại chắc chắn. Màn hình quá đẹp,,,,,,,
Đang đung ổn định,,,,,,,
Sản phẩm tốt,,,,,,,
Tốt,,,,,,,
sắc nét,,,,,,,
Màu sắc chân thật,,,,,,,
âm thanh nghe cũng tuyệt,,,,,,,
ok,,,,,,,
Sản phẩm rất tốt từ âm thanh cho đến hình ảnh,,,,,,,
Hình ảnh oled rất rỏ nét,,,,,,,
âm thanh chuẩ,,,,,,,
TV ok,,,,,,,
"Chất lượng nghe/nhìn 10 điểm,màn đẹp hơn màn Mac 5k. Loa to nhưng không hay như màn apple. Đặc biệt 120hz trên 4k rất tuyệt để chơi game,giải trí. Điểm trừ thiếu wifi 6,nếu tích hợp luôn cam/mic như một số smart tv kiêm màn hình pc samsung/apple thì tuyệt. Màn hơi to giá mà có phiên bản 3x in,",,,,,,,
san phẩm tốt,,,,,,,
hài lòng,,,,,,,
chưa có lỗi gì xảy ra,,,,,,,
sản phẩm tốt,,,,,,,
ổn định,,,,,,,
tuyetj vời,,,,,,,
tốt,,,,,,,
ổn định,,,,,,,
xài êm,,,,,,,
tốt,,,,,,,
sử dụng chưa thấy lỗi gì là ok rồi,,,,,,,
sản phẩm tốt,,,,,,,
rất hài lòng,,,,,,,
4 sao,,,,,,,
sản phẩm tốt,,,,,,,
hài lòng,,,,,,,
sản phẩm rất tốt,,,,,,,
Ok,,,,,,,
Very good tivi. Good technical guy installed the tv quickly,,,,,,,
Tuyệt vời đó là những gì mình muốn chia sè .,,,,,,,
Hi,,,,,,,
Hình ảnh đẹp. Âm thanh to. Thích hợp trong tầm giá. Còn độ bền thì thời gian sau mớ biết.,,,,,,,
Tivi ổ,,,,,,,
trình duyệt web có vẻ hơi lag. Xem phim trên web tầm 1h có hiện tượng đơ luôn tivi. Kh tắt được phải rút chui cắm luôn mới tắt mở lại được. Mong được phản hồi ạ.,,,,,,,
Hàng chất lượng cao,,,,,,,
giá tốt với tấm nền IPS cho chất lượng hình ảnh chân thật không quá nịnh mắt như màn QLed của Samsung. Còn độ bền chưa biết.,,,,,,,
Hiện tại khá ok vs tầm giá. Chờ xem độ bề,,,,,,,
Chất lượng Sản phẩm dùng rất hài lòng cả hình ảnh,,,,,,,
âm thanh,,,,,,,
Anh chị nên cân nhắc mua sản phẩm của tosia này. Chính sách đổi trả đmx quá tốt nhưng hàng tosia giờ quá tệ. Đổi cái mới vẫn bị lỗi y chang vậy,,,,,,,
Sản phẩm ok,,,,,,,
rất đáng đồng tiền.,,,,,,,
Oki,,,,,,,
Rất tốt,,,,,,,
Âm thanh to,2,2,1,2,2,2,1
hình ảnh tốt. Chờ thêm thời gian để kiểm chứng độ bề,2,1,2,2,2,2,2
Thiết kế khá đẹp so với phiên bản tiền nhiệm ổ,1,2,2,2,2,2,2
Nhìn thực tế thấy đẹp với sang hơn trên mạng,1,2,2,2,2,2,2
Tivi kết nối nhanh. Màu đẹp . Âm thanh to rõ,2,2,2,2,2,2,1
Tạm,2,2,2,2,2,2,2
Tv sản xuất tại Thailal hình thức đẹp chất lượng hình tiếng chuẩn chỉnh. Nhân viên giao hàng nhanh thân thiệ,2,1,1,2,1,2,2
Ok,2,2,2,2,2,2,1
Chính sách bảo hành quá kém đùng đẩy hãng vs chổ bán. Màng hình báo giá trên trời mua tv 9tr6 báo giá màng hình 11 triệu.,2,2,2,2,0,2,2
Màu sắc đẹp mọi người lưu ý để chế độ hiển thị sang tự nhiên sẽ đẹp hơn để sống động với tiêu chuẩn nha,2,1,2,2,2,2,2
Đẹp mọi góc nhìn giá cả phải chăng tư vấn nhiệt tình,1,2,2,2,2,1,2
Mua về làm TV trình chiếu rất tiệ,2,2,2,1,2,2,2
Mới dùng nên thấy ổn thiết kế màn đẹp wf bắt mạnh âm thanh hay mình chọn sony mặc dù ss và Lg cũng tất tốt,1,2,1,1,2,2,2
Xài OK,2,2,2,2,2,2,1
Hình ảnh âm thanh chất lượng như ý,2,1,1,2,2,2,2
Sản phẩm ok,2,2,2,2,2,2,1
Khá ổ,2,2,2,2,2,2,1
goại hình hơi mập,0,2,2,2,2,2,2
mỏng mạnh chút nữa đẹp hơn.,2,2,2,2,2,2,2
Tôi mới mua tivi này t9/2022. Lỗi kết nối Bluetooth. ĐMX có cho người qua ktra. ĐMX Chuyển qua hãng Sony giải quyết và hãng trả lời Do tivi ko kết nối được những thiết bị khác hoặc a liên hệ với ĐMX (Anh cắm giắc 3.5 hoặc HDMI). Vậy cái Bluetooth của tivi để làm gì ?,2,2,2,0,0,2,0
hiện tại hình ảnh đẹp màu sắc nét tôi hài lòng,2,1,2,2,2,2,1
Sản phẩm dùng tốt nhưng vào mạng hơi yếu,2,2,2,0,2,2,1
Chưa trải nghiệm được nhiều nhưng hiện tại cảm nhận sản phẩm dùng tốt,2,2,2,2,2,2,1
Mọi thứ đều ổ,2,2,2,2,2,2,1
sản phẩm tốt,2,2,2,2,2,2,1
vào mạng ổn định,2,2,2,1,2,2,2
Sản phẩm dùng tốt,2,2,2,2,2,2,1
mua chủ yếu cho mấy cháu xem rất ok,2,2,2,2,2,2,1
Sản phẩm dùng tốt,2,2,2,2,2,2,1
không có vấn đề gì,2,2,2,2,2,2,2
Sản phẩm rất tốt,2,2,2,2,2,2,1
Sản phẩm dùng ổ,2,2,2,2,2,2,1
Sản phẩm dùng tốt,2,2,2,2,2,2,1
Sản phẩm dùng ổ,2,2,2,2,2,2,1
chưa trải nghiệm nhiều nhưng tin dùng Sony,2,2,2,2,2,2,1
Sản phẩm dùng tốt,2,2,2,2,2,2,1
Màu sắc,2,1,2,2,2,2,2
hình ảnh rất rõ nét. Âm thanh tốt và tivi rất mượt,2,1,1,1,2,2,2
Âm thanh tốt,2,2,1,2,2,2,2
màn hình đẹp,2,1,2,2,2,2,2
vào mạng nhanh,2,2,2,0,2,2,2
Hiện tại rất ít dùng nên cảm nhận sản phẩm dùng ổ,2,2,2,2,2,2,1
Hy vọng tốt,2,2,2,2,2,2,1
Sp tốt,2,2,2,2,2,2,1
"TV hình ảnh đẹp,tuy nhiên tốc độ phản hồi của WebOS rất thấp",2,1,2,0,2,2,2
hơi thất vọng khoản này,2,2,2,2,2,2,0
setting của máy khi vào mục điều chỉnh nào cũng delay mất mấy giây,2,2,2,0,2,2,2
Ổ,2,2,2,2,2,2,2
Tốt,2,2,2,2,2,2,1
Tv lg qnet 86sqa : Màu sắc,2,1,2,2,2,2,2
hình ảnh đẹp rõ,2,1,2,2,2,2,2
vào mạng nhanh.,2,2,2,1,2,2,2
Dịch vụ của ĐMX quá tệ. TV bị sọc màn hình,2,0,2,2,0,2,2
Bảo hành bên Toshiba TV đã báo đổi TV rồi mà chờ 2 tuần ĐMX vẫn chưa đem TV tới đổi. Mỗi lần gọi lên tổng đài là nhân viên lại kiểm tra từ đầu,2,2,2,2,0,2,2
xong cũng không gọi lại báo lịa khi nào đổi. Làm khách hàng phải chờ đợi,2,2,2,2,0,2,2
gọi tổng đài nhiều lần tốn thời gia,2,2,2,2,0,2,2
tiền bạc. Trong khi khách có việc cần giải quyết mà không đi được,2,2,2,2,0,2,2
phải ngồi ở nhà chờ ĐMX dài cổ.,2,2,2,2,0,2,2
Ok,2,2,2,2,2,2,1
Mình mua hàng nhưng do có việc nên chưa dùng đến hôm nay khưi thùng ra thấy giao chỉ có 1 chân đế trong khi tivi 2 chân đế. Lúc giao hàng thấy có 1 chân đế cứ nghĩ tivi có 1 chân đế giữa. Ko có chân đế giờ ko biết để tivi kiểu gì. Thấy vọng việc giao hàng. Mong dc hỗ trợ.,2,2,2,0,0,2,0
Tivi rất tốt công nghệ hình ảnh nhiều loa hsy. Hôm rồi mua đc giá rẻ 82 triệu. Rất hài lòng. Cảm ơn ĐMX,2,1,1,2,2,1,2
Tv vừa mở trong thùng ra đã bị tối 4 gốc viề,2,0,2,2,2,2,2
Tốt,2,2,2,2,2,2,1
Bị hỏng màn ngày thứ 30,2,2,2,0,2,2,2
Cảm ứng rất chậm,2,2,2,0,2,2,2
Không có chuột bay,2,2,2,2,2,2,2
Màn hình sắc nét,2,1,2,2,2,2,2
âm thanh tốt,2,2,1,2,2,2,2
hưng không sáng lắm,2,0,2,2,2,2,2
còn đỗ bền chưa biết. 8/10 điểm.,2,2,2,2,2,2,1
hình ảnh sống động âm thanh tốt độ sắc nét chuẩ,2,1,1,2,2,2,2
tivi có giá kinh tế nhưng màu sắc đẹp,2,1,2,2,2,1,2
chạy mượt,2,2,2,1,2,2,2
độ bền thì cần thêm thời gian để đánh giá,2,2,2,2,2,2,2
hệ điều hành google nên khi dùng xong mình hay rút điện tivi ra vì nếu cắm luôn thì lần sau mở lên tivi khởi động loading khá lâu.,2,2,2,0,2,2,2
Ti vi dùng tốt,2,2,2,2,2,2,1
hân viên của hãng nhiệt tình và có trách nhiệm,2,2,2,2,1,2,2
Tốt,2,2,2,2,2,2,1
Tốt,2,2,2,2,2,2,1
Ok,2,2,2,2,2,2,1
Vận chuyển nhanh,2,2,2,2,1,2,2
chất lượng tốt,2,2,2,2,2,2,1
lắp ráp thân thiệ,2,2,2,2,1,2,2
tivi thiết kế đẹp hình ảnh đẹp viền siêu mỏng lưng cũng mỏng cùng nhiều tính năng thông minh giá lại rẻ,1,1,2,1,2,1,2
Tivi có 2 điểm chết pixel,2,0,2,2,2,2,1
theo chính sách có được đổi ko b nhỉ,2,2,2,2,2,2,2
Màu sắc đẹp,2,1,2,2,2,2,2
Ok,2,2,2,2,2,2,1
Tivi sử dụng rất tốt. A kĩ thuật giao hàng nhiệt tình cho dmx 5*,2,2,2,2,1,2,1
Chất lượng trong tầm giá,2,2,2,2,2,1,1
"Hài lòng ,sản phẩm ok",2,2,2,2,2,2,1
Sản phẩm rất ok .,2,2,2,2,2,2,1
Tivi mua chưa đầy 2 tháng hỏng mànHãng k bảo hànhĐiện máy xanh kêu là trung gian không biếtQuá tệ cho 1 hệ thống lớ,2,2,2,0,0,2,0
Ti vi sài tốt màn màu k được đều cho lắm đen trắng lỗ trỗ so với giá thành thì gọi là chấp nhận được Nhân viên tiếp đón nhiệt tình,2,0,2,2,1,1,2
Tốt,2,2,2,2,2,2,1
ok,2,2,2,2,2,2,1
Tốt trong tầm giá,2,2,2,2,2,1,1
"Sản phẩm rất ok so với giá thành như vậy thì quá rẻ cho 1 chiếc tivi mành hình to như vậy,hình ảnh và cấu hình rất dẹp và nhanh,rất hài lòng nhưng độ bền thì phải chờ thời gian sẽ trả lời",1,1,2,2,2,1,1
Ok ti vi xem rất tốt,2,2,2,2,2,2,1
Màu hơi ám vàng nhưng cơ bản là ổn. Độ sáng tốt,1,1,2,2,2,2,2
màu sắc hơn cả con Ss 65Au8000 mua năm 2021 tận 23tr. Tóm lại thấy rất ổn so với giá. Ko quan tâm thương hiệu thì có thể xem xét,2,1,2,2,2,1,1
Tivi xem tốt so với mức giá!,2,2,2,2,2,1,1
sử dụng tốt,2,2,2,2,2,2,1
